Time,X,Y,Z,RX,RY,RZ
37.55,15.85452879,-0.731935552,10.20652772,-0.28113564,0.116930503,0.490848721
37.6,15.85349344,-0.735841785,10.23185565,-0.296302691,0.123296556,0.494346921
37.65,15.85289873,-0.739360708,10.25747301,-0.311000202,0.129269953,0.497413443
37.7,15.85275617,-0.742482239,10.28335173,-0.32521758,0.134855422,0.500036758
37.75,15.85307008,-0.745197063,10.30946517,-0.338944292,0.140059252,0.502205927
37.8,15.85384912,-0.747496587,10.33578524,-0.352169651,0.144887246,0.50391042
37.85,15.85509615,-0.749373159,10.36228459,-0.364882156,0.149342891,0.50514098
37.9,15.85681549,-0.750820616,10.38893587,-0.37706928,0.153426207,0.505890254
37.95,15.85901003,-0.751833647,10.41571026,-0.388718219,0.157134294,0.506151791
38,15.86168553,-0.752407211,10.44258113,-0.399816818,0.160461854,0.505919764
38.05,15.86484774,-0.752536,10.46951896,-0.410354388,0.163403357,0.505188314
38.1,15.86850387,-0.752214388,10.49649638,-0.420321987,0.165954985,0.503951086
38.15,15.87265966,-0.751436211,10.52348245,-0.429711823,0.168116333,0.502201472
38.2,15.87732522,-0.750195752,10.55044908,-0.438516296,0.169891359,0.499933085
38.25,15.88250485,-0.748488962,10.57736603,-0.446726428,0.1712879,0.497141467
38.3,15.88820288,-0.746313503,10.60420378,-0.454331407,0.172317018,0.493823972
38.35,15.89442074,-0.743668518,10.63093137,-0.461318832,0.17299127,0.489979975
38.4,15.90116132,-0.740554142,10.65751928,-0.467675926,0.173322157,0.485609414
38.45,15.90842173,-0.736970285,10.68393728,-0.473390816,0.173318573,0.480712259
38.5,15.9161991,-0.732916678,10.71015727,-0.478452877,0.172985132,0.475287917
38.55,15.92449054,-0.72839278,10.73614975,-0.482852979,0.172321957,0.469335858
38.6,15.93329462,-0.723398591,10.76188519,-0.486582302,0.171325839,0.462855833
38.65,15.94260845,-0.717934923,10.78733552,-0.489632091,0.169991823,0.455849493
38.7,15.95243204,-0.712004158,10.81247192,-0.491992809,0.168315735,0.448319986
38.75,15.96276394,-0.705609357,10.83726561,-0.49365486,0.166296186,0.440271394
38.8,15.97360416,-0.698753626,10.8616885,-0.494609829,0.163935545,0.431707768
38.85,15.98494982,-0.691440429,10.88571108,-0.494850706,0.161239983,0.422633253
38.9,15.99680091,-0.683672512,10.90930598,-0.494373127,0.158218614,0.413051742
38.95,16.0091488,-0.675451763,10.9324444,-0.493175318,0.154882078,0.402966136
39,16.02198915,-0.666779984,10.95509971,-0.491257464,0.151240413,0.392380172
39.05,16.03531335,-0.657660279,10.97724311,-0.488619503,0.147301015,0.381299646
39.1,16.0491113,-0.648096698,10.9988501,-0.485261249,0.143067409,0.369731415
39.15,16.06337293,-0.638094191,11.01989407,-0.481181985,0.138538643,0.357683051
39.2,16.07808959,-0.627659148,11.0403498,-0.476380838,0.133709699,0.345163467
39.25,16.09325121,-0.616798184,11.06019281,-0.47085787,0.128572984,0.332181448
39.3,16.1088477,-0.60551733,11.07940007,-0.464615636,0.123120386,0.318744629
39.35,16.12487332,-0.593821714,11.09794782,-0.457660028,0.11734537,0.304859742
39.4,16.14131796,-0.581715746,11.11581158,-0.449999799,0.111244726,0.29053333
39.45,16.15817157,-0.569203388,11.13296973,-0.441646138,0.104819467,0.27577197
39.5,16.17542548,-0.556288733,11.14939998,-0.432611259,0.098074258,0.260582857
39.55,16.1930682,-0.542976867,11.16508,-0.422907067,0.091015996,0.244974251
39.6,16.21108531,-0.52927445,11.17998962,-0.412544186,0.083652166,0.228956045
39.65,16.22946242,-0.515190076,11.1941094,-0.401531593,0.075988658,0.212539988
39.7,16.24818513,-0.500733601,11.2074192,-0.389877575,0.068028424,0.195739228
39.75,16.26723903,-0.485914744,11.21990101,-0.377591763,0.059771074,0.178566668
39.8,16.28660829,-0.47074228,11.23153898,-0.364686494,0.051213217,0.161034723
39.85,16.30628138,-0.45522395,11.24231656,-0.3511771,0.04234955,0.143155175
39.9,16.32624392,-0.439366187,11.25221862,-0.337081812,0.033174738,0.124938686
39.95,16.34648437,-0.423175338,11.26122934,-0.322420074,0.023685329,0.106395434
40,16.36699122,-0.406659097,11.26933647,-0.307210177,0.013881076,0.087536828
40.05,16.38775007,-0.389826958,11.2765256,-0.291468263,0.003765895,0.068375561
40.1,16.40874795,-0.372690083,11.28278522,-0.275208043,-0.006651843,0.048925634
40.15,16.42997047,-0.355261318,11.28810309,-0.258441436,-0.017360413,0.029202672
40.2,16.45140035,-0.337554275,11.29246913,-0.241179505,-0.028346402,0.009223426
40.25,16.47302319,-0.319582118,11.29587326,-0.223434495,-0.039596873,-0.010995591
40.3,16.49482027,-0.301357423,11.29830828,-0.205220291,-0.051101597,-0.03143814
40.35,16.5167743,-0.282892587,11.29976698,-0.18655222,-0.062852359,-0.052088047
40.4,16.5388709,-0.264199514,11.3002429,-0.167447051,-0.074842887,-0.072929918
40.45,16.56109421,-0.245289925,11.29973098,-0.147922372,-0.087068318,-0.093948992
40.5,16.58343272,-0.226176128,11.29822691,-0.127995619,-0.099523408,-0.115130011
40.55,16.60587203,-0.206871308,11.29572854,-0.107683579,-0.112200684,-0.136456724
40.6,16.62840351,-0.187389347,11.29223225,-0.087002544,-0.125088915,-0.157911705
40.65,16.65101417,-0.167744746,11.28773661,-0.065968529,-0.138172669,-0.179476438
40.7,16.67369252,-0.147952142,11.28224163,-0.044597952,-0.151432693,-0.201132035
40.75,16.69642271,-0.128025923,11.27574728,-0.022908041,-0.164846718,-0.222859834
40.8,16.71919034,-0.107980454,11.26825575,-0.000916652,-0.178390747,-0.244641527
40.85,16.74198101,-0.08783021,11.25976919,0.021357941,-0.192040537,-0.266459257
40.9,16.76477888,-0.067589691,11.2502912,0.043897137,-0.205773668,-0.28829573
40.95,16.7875681,-0.04727382,11.23982754,0.066682138,-0.219571023,-0.310133513
41,16.81033285,-0.026897824,11.22838469,0.089693635,-0.233416677,-0.331954998
41.05,16.83305872,-0.006476388,11.21596912,0.112910936,-0.247296579,-0.353743078
41.1,16.85573563,0.013976576,11.2025902,0.13631156,-0.261196953,-0.375481394
41.15,16.87835206,0.034447517,11.18825658,0.159871753,-0.2751025,-0.397153772
41.2,16.90089793,0.054922962,11.17297832,0.183567154,-0.288995021,-0.418744321
41.25,16.92336028,0.075388866,11.15676551,0.207373848,-0.3028523,-0.440236493
41.3,16.94573191,0.095829993,11.13963039,0.231269025,-0.316648626,-0.461612933
41.35,16.96799986,0.11623043,11.1215852,0.255230388,-0.330356018,-0.482855597
41.4,16.99014973,0.13657474,11.10264362,0.27923477,-0.343946087,-0.50394744
41.45,17.01216713,0.156848334,11.08281932,0.303256991,-0.357391943,-0.524872165
41.5,17.03403908,0.177037801,11.06212887,0.327269615,-0.370669434,-0.545614752
41.55,17.05574977,0.197131036,11.04058955,0.351242882,-0.383757993,-0.566161397
41.6,17.07728332,0.217116318,11.01821865,0.375146752,-0.396641792,-0.586499386
41.65,17.09862968,0.236981315,10.99503558,0.398951779,-0.409307493,-0.606614945
41.7,17.11977589,0.256712799,10.97105908,0.422629638,-0.42174263,-0.62649374
41.75,17.14071041,0.276296594,10.94631148,0.446154276,-0.433934337,-0.646120815
41.8,17.16142462,0.295717783,10.92081147,0.469500857,-0.445868557,-0.665480526
41.85,17.18190843,0.314961651,10.89458284,0.492644891,-0.457528776,-0.684557978
41.9,17.20214888,0.334014294,10.86764572,0.51556076,-0.468895611,-0.703339084
41.95,17.22213589,0.352862751,10.84002463,0.538221731,-0.479948153,-0.721810325
42,17.24185651,0.371495187,10.81174329,0.560599789,-0.490665648,-0.739959293
42.05,17.26129489,0.389900623,10.78282547,0.582666295,-0.501029401,-0.757774401
42.1,17.28043807,0.408068124,10.75329783,0.60439358,-0.511024578,-0.77524343
42.15,17.29926878,0.425986102,10.72318627,0.625754968,-0.520640241,-0.792353668
42.2,17.31777692,0.443642678,10.69251816,0.64672603,-0.529869503,-0.809092276
42.25,17.33594668,0.461025295,10.66132157,0.667283893,-0.538708783,-0.825445606
42.3,17.35376939,0.478121176,10.62962386,0.687407492,-0.547156613,-0.841400009
42.35,17.37123498,0.494918125,10.59745384,0.707076012,-0.555211562,-0.856942148
42.4,17.38833483,0.511404891,10.56484031,0.726268074,-0.562870264,-0.872059433
42.45,17.40506171,0.527570721,10.53181206,0.74496274,-0.570127047,-0.886739401
42.5,17.42140556,0.543405263,10.49839861,0.763139817,-0.576974121,-0.900969711
42.55,17.43735629,0.558898168,10.46462948,0.780780109,-0.583402387,-0.914738522
42.6,17.45290382,0.574038817,10.43053492,0.797866166,-0.58940281,-0.928034492
42.65,17.46803376,0.58881659,10.39614516,0.814381596,-0.594968406,-0.940846214
42.7,17.48273603,0.603221676,10.3614926,0.830310323,-0.600095314,-0.953163531
42.75,17.49699478,0.617245165,10.32660821,0.845636389,-0.604784343,-0.96497722
42.8,17.51079993,0.630878779,10.29152437,0.860343965,-0.609040354,-0.976278367
42.85,17.52414284,0.64411473,10.25627422,0.874417846,-0.61287064,-0.987057811
42.9,17.53701344,0.6569451,10.22089087,0.887844195,-0.616283676,-0.997306392
42.95,17.54940597,0.669361565,10.185406,0.900611294,-0.619287127,-1.007014572
43,17.56131753,0.681355708,10.14985274,0.912708799,-0.621886478,-1.016173006
43.05,17.57274382,0.69291916,10.11426274,0.924127923,-0.624082728,-1.024773028
43.1,17.58368196,0.704044362,10.07866988,0.934859316,-0.625873256,-1.032807037
43.15,17.59412763,0.714725102,10.04310437,0.944893258,-0.627253329,-1.040268924
43.2,17.60407649,0.724956702,10.00760006,0.954218902,-0.628217709,-1.047154076
43.25,17.61352281,0.734735111,9.972189346,0.962824908,-0.628762969,-1.053458632
43.3,17.62245793,0.744057089,9.93690464,0.970700804,-0.628888923,-1.059179226
43.35,17.63087753,0.752919622,9.901780486,0.977836806,-0.628599497,-1.064313986
43.4,17.63877297,0.761319468,9.866849286,0.984225123,-0.627902667,-1.068861418
43.45,17.64614138,0.769252984,9.832145611,0.989860397,-0.62680903,-1.072819403
43.5,17.65298132,0.776715985,9.797701856,0.994738887,-0.625329741,-1.076187068
43.55,17.65929134,0.78370514,9.763550409,0.998857165,-0.623473462,-1.078963416
43.6,17.66507721,0.790217659,9.729725124,1.002211493,-0.621245491,-1.081148447
43.65,17.6703418,0.796252643,9.696256236,1.004796635,-0.618646263,-1.082744279
43.7,17.67508943,0.801810721,9.663175424,1.006606484,-0.615671294,-1.083754031
43.75,17.67932732,0.806893694,9.63051365,1.007634059,-0.612312603,-1.084182561
43.8,17.68305832,0.811503811,9.598301149,1.007872879,-0.608561093,-1.084035605
43.85,17.68628533,0.815643952,9.566569608,1.007317274,-0.604409161,-1.083319517
43.9,17.68901123,0.819316098,9.535348538,1.005964748,-0.599852318,-1.08203966
43.95,17.69123744,0.822521148,9.504668901,1.003815116,-0.594891125,-1.080200519
44,17.69296543,0.825259553,9.474560224,1.000870622,-0.589530322,-1.077806209
44.05,17.69420093,0.827533111,9.445054176,0.997133634,-0.583777757,-1.074862214
44.1,17.69494685,0.829344345,9.416179569,0.992605521,-0.577642344,-1.071375887
44.15,17.69521469,0.830698022,9.387965913,0.987286722,-0.571131438,-1.067356077
44.2,17.69501453,0.831600263,9.360440569,0.981176301,-0.564248965,-1.062814254
44.25,17.69435646,0.832058539,9.333630896,0.974273136,-0.556994301,-1.057763131
44.3,17.69325343,0.832080139,9.307563538,0.96657729,-0.549362896,-1.052215171
44.35,17.69171696,0.831671813,9.282263695,0.958092441,-0.541347023,-1.046181844
44.4,17.68976002,0.83083842,9.257755843,0.948826749,-0.532938145,-1.039671935
44.45,17.6873898,0.829583112,9.234065184,0.93879206,-0.524129279,-1.032692986
44.5,17.68461639,0.827910028,9.211215475,0.928001772,-0.514917498,-1.025252974
44.55,17.68144698,0.825824207,9.189231201,0.916468473,-0.505305045,-1.017360999
44.6,17.67789165,0.82333186,9.168134679,0.904203694,-0.495299242,-1.009027219
44.65,17.67395617,0.820441538,9.147949666,0.891216845,-0.484911775,-1.000264285
44.7,17.66965636,0.817163678,9.128698489,0.877515716,-0.474155858,-0.991085971
44.75,17.66500233,0.813508722,9.110402738,0.86310816,-0.463044234,-0.981506673
44.8,17.6600099,0.80948747,9.093081854,0.848003776,-0.451586408,-0.971540414
44.85,17.65469634,0.80511,9.07675385,0.832214404,-0.439787365,-0.961200344
44.9,17.64907895,0.800385044,9.061437428,0.815754938,-0.427647698,-0.950498367
44.95,17.64317213,0.795320611,9.047148442,0.798643578,-0.415165289,-0.939445389
45,17.63699171,0.789924982,9.03390273,0.780899083,-0.402336864,-0.928053251
45.05,17.63055065,0.784206525,9.021714683,0.762541582,-0.389161208,-0.91633317
45.1,17.62386047,0.778173881,9.010599422,0.743590832,-0.375641158,-0.904296929
45.15,17.61693125,0.77183776,9.000569918,0.724065343,-0.361784659,-0.891957861
45.2,17.60977308,0.765209952,8.99164056,0.703982129,-0.347605204,-0.879331174
45.25,17.60239747,0.758303056,8.983824311,0.683357893,-0.333120587,-0.866432325
45.3,17.59481738,0.751129898,8.977131976,0.662208838,-0.318350594,-0.853277578
45.35,17.58704722,0.743703573,8.971573632,0.640552228,-0.303314203,-0.839883014
45.4,17.57910569,0.736036364,8.967158626,0.618406758,-0.288027556,-0.82626409
45.45,17.57100864,0.728140333,8.963894184,0.595792061,-0.272501995,-0.812435823
45.5,17.56277624,0.720027943,8.961786759,0.572728455,-0.256743784,-0.798412424
45.55,17.55442576,0.711711346,8.960839252,0.54923688,-0.240755447,-0.784207604
45.6,17.54597592,0.703203274,8.961055966,0.525337964,-0.224538494,-0.769835011
45.65,17.53744112,0.694517591,8.962440516,0.501051432,-0.20809598,-0.75531004
45.7,17.52883288,0.685668873,8.964993613,0.476396013,-0.191435602,-0.740648706
45.75,17.52016416,0.676672197,8.968718133,0.451389936,-0.174571165,-0.72586815
45.8,17.5114436,0.667543582,8.973614091,0.426050807,-0.157522516,-0.710986631
45.85,17.50268272,0.658299273,8.979682914,0.400396668,-0.140314511,-0.696022784
45.9,17.49389449,0.648954975,8.986922442,0.374446682,-0.122974185,-0.680994183
45.95,17.48509184,0.639525763,8.99533125,0.348221606,-0.105527832,-0.665917033
46,17.47629209,0.630025946,9.00490572,0.321744123,-0.087998475,-0.650807039
46.05,17.46751105,0.62046907,9.015640817,0.295038539,-0.070404092,-0.635678661
46.1,17.45877033,0.61086859,9.027528628,0.268130001,-0.052757333,-0.620546605
46.15,17.45008577,0.601238679,9.040560503,0.241043392,-0.035066526,-0.605426577
46.2,17.44147609,0.591593695,9.054728536,0.213803252,-0.017338185,-0.590334345
46.25,17.43295425,0.581948619,9.070020475,0.186433247,0.000419796,-0.575286176
46.3,17.42453177,0.572319654,9.08642624,0.158956015,0.018195489,-0.560299643
46.35,17.41622016,0.562723133,9.103934318,0.131393853,0.035970675,-0.545392073
46.4,17.40802952,0.553174807,9.122531022,0.103769899,0.053720389,-0.530580044
46.45,17.39996704,0.543690425,9.142204838,0.076108379,0.071414427,-0.515880288
46.5,17.39204279,0.534284658,9.162940644,0.04843549,0.089019857,-0.501309292
46.55,17.38426974,0.524970735,9.184723319,0.020780051,0.106504491,-0.486881793
46.6,17.3766623,0.515760625,9.207535589,-0.006827006,0.123839807,-0.472611815
46.65,17.36923341,0.506665761,9.231360172,-0.034353975,0.141003315,-0.458512507
46.7,17.36200179,0.497697569,9.256176896,-0.06176973,0.157978999,-0.444596832
46.75,17.35498186,0.488868606,9.28196346,-0.089045339,0.174755811,-0.430879096
46.8,17.34819088,0.480193362,9.308698247,-0.116154969,0.191325883,-0.417375093
46.85,17.3416375,0.471686956,9.336358232,-0.14307509,0.207681099,-0.404101404
46.9,17.33533468,0.463364689,9.364918924,-0.169783168,0.223810223,-0.391074575
46.95,17.32928961,0.455241544,9.394356571,-0.196256693,0.239697053,-0.378311059
47,17.32350807,0.447331383,9.42464669,-0.222472063,0.255319867,-0.365825969
47.05,17.31800012,0.43964622,9.455764797,-0.248403864,0.270652135,-0.353632237
47.1,17.31277153,0.432197259,9.487684982,-0.274025846,0.285665497,-0.341741799
47.15,17.30783382,0.424995481,9.520380594,-0.299311969,0.300332316,-0.330166183
47.2,17.30319562,0.418051911,9.553823564,-0.324237308,0.314628905,-0.3189172
47.25,17.29887422,0.411378338,9.587985807,-0.348778957,0.32853816,-0.308007502
47.3,17.29488257,0.404987048,9.622836361,-0.372915821,0.342050452,-0.297450549
47.35,17.29123509,0.398890279,9.658344273,-0.396627988,0.355162538,-0.28725943
47.4,17.28794472,0.393100183,9.694476415,-0.419896572,0.367875261,-0.277447482
47.45,17.28502443,0.387628999,9.731201116,-0.442703471,0.380190553,-0.268028446
47.5,17.28248141,0.382488157,9.768485965,-0.465030237,0.392107915,-0.259014976
47.55,17.28032287,0.377687962,9.806296415,-0.486858079,0.403622081,-0.250418646
47.6,17.27855313,0.373238269,9.844600056,-0.508168052,0.414722299,-0.242250924
47.65,17.2771765,0.369148414,9.883365216,-0.528941271,0.425392836,-0.234522997
47.7,17.27620019,0.365427016,9.922557332,-0.549158914,0.435615459,-0.227245211
47.75,17.27562852,0.362082242,9.962144003,-0.568802255,0.4453725,-0.220427632
47.8,17.27547299,0.3591219,10.00208923,-0.587853033,0.454649814,-0.214079809
47.85,17.27574228,0.356553279,10.04235918,-0.606293484,0.46343939,-0.208210732
47.9,17.27644931,0.354383534,10.08291712,-0.624106411,0.471740513,-0.202829578
47.95,17.27760562,0.352620068,10.12372561,-0.641275979,0.479559447,-0.197945963
48,17.27922128,0.351269878,10.16474795,-0.657787111,0.486907408,-0.193568968
48.05,17.28130638,0.350339646,10.20594669,-0.673625344,0.493797548,-0.189707178
48.1,17.28386668,0.349835741,10.24728511,-0.688776096,0.500241363,-0.186368836
48.15,17.28690505,0.349763315,10.28872576,-0.703224411,0.506245555,-0.183560843
48.2,17.29042582,0.350125696,10.33023193,-0.716953772,0.51181059,-0.181287954
48.25,17.2944261,0.350925046,10.37176763,-0.729946666,0.516931235,-0.179553904
48.3,17.29890878,0.352162985,10.41329756,-0.742186205,0.521597516,-0.178362264
48.35,17.30387385,0.353841064,10.45478573,-0.75365712,0.525798591,-0.177716774
48.4,17.30932564,0.35596167,10.49619542,-0.764346258,0.529525545,-0.177622153
48.45,17.31526847,0.358527861,10.53748992,-0.774243588,0.532774673,-0.178083465
48.5,17.32170521,0.36154272,10.57863322,-0.783340447,0.53554859,-0.179105291
48.55,17.3286445,0.36500888,10.61958788,-0.791629292,0.537856272,-0.180691152
48.6,17.33609067,0.368928096,10.66031502,-0.799102273,0.539711679,-0.182843183
48.65,17.34404372,0.37330048,10.70077864,-0.805750662,0.541130702,-0.185561493
48.7,17.35250652,0.378124727,10.74094131,-0.811565113,0.542128051,-0.188844524
48.75,17.36147475,0.383398994,10.78076773,-0.816536401,0.542714507,-0.192690094
48.8,17.37094554,0.38912123,10.82022049,-0.820656798,0.542894495,-0.197095228
48.85,17.38091313,0.395289053,10.85926717,-0.823920073,0.542665771,-0.202056093
48.9,17.39137032,0.401900436,10.89787177,-0.826322673,0.542021168,-0.207568715
48.95,17.40230989,0.40895394,10.93600189,-0.827863288,0.540950278,-0.213629293
49,17.41373043,0.416448216,10.97362442,-0.828543414,0.539443193,-0.220234042
49.05,17.42562472,0.424382137,11.01070479,-0.828366294,0.537493304,-0.227379361
49.1,17.43799133,0.432754804,11.04721061,-0.827337098,0.535099866,-0.235062119
49.15,17.45082593,0.441565227,11.08310804,-0.825461873,0.532268364,-0.243279045
49.2,17.4641242,0.450811471,11.11836467,-0.822746476,0.529008767,-0.252025043
49.25,17.47788327,0.460489711,11.15294739,-0.819195334,0.525334225,-0.261292571
49.3,17.49209162,0.470594591,11.18682523,-0.814811125,0.521257172,-0.271071629
49.35,17.5067406,0.481119138,11.21996581,-0.809595406,0.51678702,-0.281350217
49.4,17.5218187,0.492055656,11.25233958,-0.80355005,0.511927664,-0.292115701
49.45,17.53731296,0.503396811,11.28391849,-0.796678047,0.506677264,-0.303355834
49.5,17.55320897,0.515135896,11.31467373,-0.788985754,0.501028903,-0.31505968
49.55,17.56949522,0.527267289,11.34457864,-0.780482519,0.494972671,-0.327217576
49.6,17.58615874,0.539786217,11.37360733,-0.771180494,0.488498597,-0.339820673
49.65,17.6031909,0.552687867,11.40173315,-0.761093516,0.481599578,-0.352859936
49.7,17.62058306,0.565966793,11.42893018,-0.750235171,0.474273772,-0.366324831
49.75,17.63832226,0.579616336,11.45517394,-0.738618049,0.466525606,-0.38020361
49.8,17.65640129,0.59362808,11.48043993,-0.726252494,0.458365052,-0.394482376
49.85,17.6748072,0.607991362,11.504703,-0.713146421,0.449805726,-0.409145485
49.9,17.69352702,0.622694209,11.5279415,-0.699306437,0.440861901,-0.424176485
49.95,17.71254636,0.637724385,11.55013313,-0.684739523,0.431545635,-0.439559327
50,17.73184794,0.653069917,11.57125701,-0.66945459,0.421864471,-0.455278119